t,ds1_observed,ds2_observed,ds3_observed
3131,-0.250836821,0.906572133,0.490319879
3132,-0.390581378,0.961659001,0.304345926
3133,-0.245239814,0.911680605,0.503931586
3134,-0.24579887,0.899531087,0.492149968
3135,-0.214177238,0.849552412,0.54097688
3136,-0.147756124,0.704530938,0.616963619
3137,-0.25150829,0.668988277,0.459611337
3138,-0.213584831,0.801431846,0.43767732
3139,-0.240854369,0.81551811,0.286776574
3140,-0.171639396,0.890437075,0.55184158
3141,-0.352258055,0.95228007,0.622215314
3142,-0.332667677,0.884975464,0.39716733
3143,-0.355684711,0.857332682,0.579168742
3144,-0.290011139,0.887351889,0.551199653
3145,-0.23355998,0.950923479,0.456718745
3146,-0.282129597,0.926563327,0.624888816
3147,-0.321241325,1.024822594,0.41835186
3148,-0.304603034,0.860094167,0.457238743
3149,-0.354556666,0.843647305,0.531875574
3150,-0.255881637,0.942011868,0.349456591
3151,-0.274224927,0.87851822,0.646863096
3152,-0.492129753,0.673229583,0.502118043
3153,-0.463820761,0.946824704,0.657918632
3154,-0.493898787,0.527358573,0.401194389
3155,-0.564696819,0.755719535,0.568698168
3156,-0.588885746,0.558902507,0.48965319
3157,-0.499385849,1.026357277,0.408668833
3158,-0.329109767,0.650732132,0.486220758
3159,-0.273102007,0.944806229,0.479322466
3160,-0.301109547,0.869666923,0.477388952
3161,-0.238153986,0.762625813,0.413872439
3162,-0.261108397,0.716918904,0.711314672
3163,-0.298969578,0.689319182,0.702834519
3164,-0.367229296,0.50550817,0.774119411
3165,-0.471297873,0.615578347,0.609899511
3166,-0.447629457,0.777753722,0.52844581
3167,-0.387105918,0.540767623,0.327784725
3168,-0.361364255,0.761606885,0.395352615
3169,-0.368505759,1.110238905,0.439440606
3170,-0.418519989,0.655666032,0.528691686
3171,-0.335741993,0.927864083,0.675568394
3172,-0.424616925,0.660245651,0.348510435
3173,-0.328847016,0.866134155,0.539714096
3174,-0.394622009,0.845698166,0.346210913
3175,-0.427019823,0.874702798,0.309149717
3176,-0.509592846,0.822829461,0.562945567
3177,-0.49781232,1.070351872,0.606237432
3178,-0.369669105,0.77173493,0.451336141
3179,-0.303501367,0.898311158,0.557042799
3180,-0.213365937,0.81588454,0.712727923
3181,-0.177886597,0.696498944,0.625298085
3182,-0.280004553,0.736032398,0.386529757
3183,-0.300571211,0.751137699,0.446264338
3184,-0.353859754,0.670474521,0.377259547
3185,-0.228572156,0.992225133,0.581478405
3186,-0.331400064,0.657278385,0.61943381
3187,-0.247082096,0.907104117,0.648572509
3188,-0.180016701,0.835320428,0.465040072
3189,-0.051344245,0.769697494,0.706289403
3190,-0.127003206,0.643732827,0.67447764
3191,-0.09676543,0.638875624,0.642637577
3192,0.054378956,0.678326009,0.734571921
3193,-0.054934348,0.553089249,0.665242371
3194,-0.213885379,0.6599582,0.344765165
3195,-0.366725055,0.57318578,0.619090409
3196,-0.279786427,0.956121584,0.558536078
3197,-0.416379232,0.842087978,0.50567199
3198,-0.403643849,0.825142499,0.461467327
3199,-0.328001324,0.739248781,0.36441792
3200,-0.287467404,0.774492897,0.515611119
3201,-0.236107886,0.933368308,0.575513082
3202,-0.211986614,0.697540506,0.57399327
3203,-0.109211957,0.83365933,0.545702944
3204,-0.206755588,0.864978753,0.377149854
3205,-0.26412909,0.545216175,0.419316298
3206,-0.319019117,1.105188286,0.501633031
3207,-0.235909095,0.767374936,0.674049031
3208,-0.164799202,0.771156307,0.443131455
3209,-0.144582697,0.986333762,0.470987597
3210,-0.070299571,0.796556102,0.466005029
3211,-0.200028418,0.782759088,0.400484746
3212,-0.076242091,0.832529771,0.546182572
3213,0.011315829,0.643187178,0.642987271
3214,0.018405776,0.571531247,0.584737406
3215,0.107734123,0.820263604,0.565805897
3216,-0.096092028,0.767946147,0.5717356
3217,-0.169038802,0.861037646,0.530203619
3218,-0.245010248,0.716704476,0.382675415
3219,-0.190285988,0.603436089,0.34418927
3220,-0.289550523,0.931333538,0.693978988
3221,-0.225885965,1.009984663,0.436653054
3222,-0.127587931,0.961080673,0.431148982
3223,-0.104699041,0.814423775,0.41149306
3224,-0.120967456,0.955452415,0.490958522
3225,-0.237210696,1.16328042,0.545144389
3226,-0.320161235,0.734929824,0.308813411
3227,-0.219702323,0.626836445,0.539721746
3228,-0.177460431,0.748015757,0.54211074
3229,-0.209217835,0.907320373,0.552428685
3230,-0.264595531,0.585133948,0.663894662
3231,-0.436798486,0.835509841,0.436645445
3232,-0.497095511,0.77861077,0.54365365
3233,-0.305417877,0.978619673,0.590651159
3234,-0.40591374,0.920351742,0.640751416
3235,-0.367117118,0.944087473,0.507773321
3236,-0.269048424,0.465537886,0.420525704
3237,-0.370075579,0.929297542,0.58834294
3238,-0.334375956,0.852016398,0.549778192
3239,-0.244417781,0.764886928,0.521030575
3240,-0.245583442,0.533897955,0.517981532
3241,-0.017395535,0.60665012,0.424649422
3242,-0.197402855,0.564594273,0.489928237
3243,-0.123041309,0.43089888,0.542594295
3244,-0.162077166,0.653530954,0.283375222
3245,-0.117868178,0.604752484,0.647653407
3246,-0.109176828,0.972584554,0.460569901
3247,-0.196444055,0.61672613,0.500882988
3248,-0.189539639,0.74820927,0.290952661
3249,-0.351175176,0.420281549,0.595877362
3250,-0.283725338,0.643729483,0.339653371
3251,-0.254218059,0.669014779,0.54737837
3252,-0.203327487,0.5228613,0.538175361
3253,-0.128933867,0.610885109,0.508607084
3254,-0.124475216,0.623800728,0.586089624
3255,-0.138257094,0.743755514,0.512906948
3256,-0.231406302,0.946974836,0.497047812
3257,-0.292250967,0.765180555,0.481342169
3258,-0.188922209,0.80412501,0.536172022
3259,-0.086315358,0.825643308,0.560015025
3260,-0.138349592,0.807689378,0.621907834
3261,-0.157571449,0.687845355,0.650279249
3262,-0.249491643,0.746190784,0.565357423
3263,-0.157501546,0.750200392,0.495985084
3264,-0.125320373,0.818861217,0.399764747
3265,0.001524101,0.774659936,0.452079977
3266,-0.123640923,0.532154975,0.612824765
3267,-0.184902983,0.733423085,0.672127083
3268,-0.186349377,0.507681981,0.321566802
3269,-0.155490658,0.586235222,0.507988554
3270,-0.200914342,0.546349754,0.630329956
3271,-0.290882196,0.716596693,0.571341997
3272,-0.223419675,0.777388237,0.231367618
3273,-0.183015955,0.601451453,0.488614664
3274,-0.282232713,0.629887758,0.373799417
3275,-0.180195871,0.451671698,0.593578722
3276,-0.113478536,0.578513891,0.531763468
3277,-0.142828342,0.60523538,0.535452578
3278,-0.170295773,0.487971818,0.528655905
3279,-0.153693699,0.644021824,0.360359139
3280,-0.252838559,0.489591006,0.49433365
3281,-0.259788085,0.606593337,0.408027561
3282,-0.438746984,0.617773794,0.450478659
3283,-0.338277578,0.574513022,0.50832215
3284,-0.451506734,0.731436084,0.663061771
3285,-0.295399181,0.739868375,0.557310447
3286,-0.315667614,0.931197162,0.496036748
3287,-0.32088167,0.771316562,0.589370167
3288,-0.356851781,0.601145499,0.578893736
3289,-0.357035125,0.829841361,0.54134794
3290,-0.21933682,0.988204481,0.682921679
3291,-0.420488756,0.870071805,0.587994188
3292,-0.279175626,0.847765062,0.54071036
3293,-0.240348614,0.863487371,0.479659329
3294,-0.332172486,0.930461531,0.674664171
3295,-0.394559085,0.814438678,0.383722129
3296,-0.223983086,0.764586079,0.62666921
3297,-0.297112976,0.878013208,0.61120401
3298,-0.372267576,0.616361712,0.420418776
3299,-0.249339341,0.616710106,0.539414138
3300,-0.215267626,0.822098361,0.616819065
3301,-0.290655011,0.753824759,0.356094662
3302,-0.259269491,0.625286904,0.551416902
3303,-0.334345717,0.816313981,0.456397241
3304,-0.225183155,0.492825539,0.309378267
3305,-0.142000454,0.696175974,0.598805405
3306,-0.118863883,0.677211944,0.586495145
3307,-0.115091437,0.530546762,0.58914617
3308,-0.001248863,0.985843903,0.165690312
3309,-0.052240565,0.64704886,0.346210084
3310,-0.188692622,0.700307631,0.382018358
3311,-0.168449423,0.893351199,0.467612332
3312,-0.022383014,0.939004451,0.580098224
3313,-0.154582475,0.721338759,0.538281223
3314,-0.208984901,0.947639011,0.530652652
3315,-0.19108532,0.840777436,0.339569296
3316,-0.215097307,1.139639655,0.472290601
3317,-0.309164483,1.005428407,0.430645635
3318,-0.216544821,0.843300019,0.48502886
3319,-0.046921628,0.680238104,0.553076604
3320,-0.081326626,0.715467076,0.558426802
3321,-0.196919268,0.75387105,0.410529911
3322,-0.340899697,0.998108544,0.535271361
3323,-0.311308947,0.775972634,0.520793691
3324,-0.219613723,0.8529034,0.529547195
3325,-0.196080285,1.008677537,0.534712003
3326,-0.214870517,0.518564791,0.516222886
3327,-0.276159268,0.990189249,0.56734609
3328,-0.364636916,0.891925682,0.60572537
3329,-0.280402991,0.919923076,0.442171146
3330,-0.205768209,0.743835082,0.532563583
3331,-0.341847273,0.780225783,0.564959115
3332,-0.198861319,0.861156106,0.498956956
3333,-0.164717001,1.042031965,0.366897083
3334,-0.07034684,0.882001291,0.389442034
3335,-0.213197163,0.904887572,0.558840613
3336,-0.328420274,0.708488345,0.462646419
3337,-0.322352354,0.777496045,0.691085782
3338,-0.264529993,0.842874338,0.421568142
3339,-0.114042857,0.803087628,0.407223762
3340,-0.080230061,0.591838625,0.466264216
3341,-0.128543784,0.722250579,0.347107659
3342,-0.229471219,0.788560457,0.598862996
3343,-0.129410817,0.871766768,0.495986204
3344,-0.224777462,0.775852236,0.558989918
3345,-0.093589868,0.835727671,0.493323639
3346,-0.141776617,0.719823499,0.465699834
3347,-0.030571586,0.761956969,0.526394566
3348,-0.014913429,0.595556815,0.387390972
3349,-0.068160137,0.697896621,0.574737839
3350,-0.141966267,0.640139073,0.776522842
3351,-0.187456767,0.803691639,0.454769295
3352,-0.163132471,0.891557035,0.610027648
3353,-0.172670751,0.941181112,0.569281334
3354,-0.234953035,0.83706043,0.584382441
3355,-0.251552616,0.829723341,0.952271734
3356,-0.246361456,0.830795365,1.015785098
3357,-0.419880194,0.708018441,0.719278551
3358,-0.352833693,0.606459384,0.443397051
3359,-0.415305263,0.981889562,0.515789003
3360,-0.48021935,0.863163722,0.404622437
3361,-0.575873846,0.668752064,0.309643568
3362,-0.661862833,0.73716548,0.371578327
3363,-0.696445349,0.852291841,0.483285659
3364,-0.673177103,0.888956982,0.519514764
3365,-0.442262099,0.93161001,0.57239499
3366,-0.456436371,0.754024431,0.455064644
3367,-0.411946778,0.524782524,0.325195058
3368,-0.358879324,0.733697259,0.352849553
3369,-0.338200084,0.763083735,0.445018283
3370,-0.338437118,0.685669152,0.590139006
3371,-0.42803467,0.625724029,0.602932848
3372,-0.287879154,0.791769528,0.59737781
3373,-0.14700784,0.687236351,0.676307441
3374,-0.313152588,0.757904925,0.701955036
3375,-0.392940257,0.714126536,0.642592582
3376,-0.396715978,0.569846275,0.537911876
3377,-0.453931927,0.599303803,0.522027504
3378,-0.381430334,0.884929687,0.446782088
3379,-0.42149834,0.875902013,0.623715407
3380,-0.221397398,0.898881381,0.379756521
3381,-0.138585538,0.926659707,0.686140445
3382,-0.14989652,0.872432525,0.535766546
3383,-0.093145673,0.866621533,0.329262852
3384,-0.040832175,0.584273892,0.450882233
3385,-0.132031806,0.743003827,0.231181296
3386,-0.224712196,0.727984436,0.370883398
3387,-0.226936161,0.959901645,0.54390818
3388,-0.165764986,0.841789541,0.693227005
3389,-0.174473247,0.68679251,0.616795872
3390,-0.318680986,0.826369595,0.620652433
3391,-0.372192647,0.86439557,0.415870577
3392,-0.356898645,0.797554592,0.440066355
3393,-0.34512975,0.636689343,0.510206175
3394,-0.17231309,0.777615432,0.479010675
3395,-0.303317116,0.77388013,0.349163345
3396,-0.257482263,0.869473027,0.474514066
3397,-0.142924725,0.756889584,0.37024693
3398,0.010423008,0.717848574,0.550500473
3399,-0.0819316,0.974747535,0.349824534
3400,-0.085178974,0.614175926,0.586612229
3401,-0.082588515,0.556350317,0.476945208
3402,-0.111567012,0.650084752,0.51600341
3403,-0.159416197,0.614891175,0.395084345
3404,-0.15602234,0.666998228,0.357092536
3405,-0.391849865,0.64210529,0.367404133
3406,-0.324404292,0.576987134,0.505945125
3407,-0.315890311,0.6532421,0.399718668
3408,-0.337857555,0.944973528,0.429447149
3409,-0.174668383,0.790836977,0.432208916
3410,-0.262526842,0.717180658,0.384471225
3411,-0.311599377,0.874050558,0.531111211
3412,-0.159678235,0.926248407,0.349070073
3413,-0.26426942,0.873837294,0.42046397
3414,-0.325467177,0.723648273,0.471296718
3415,-0.342097066,0.820142174,0.482209661
3416,-0.276137454,0.567816729,0.655311835
3417,-0.273603305,0.696339945,0.587734317
3418,-0.391057563,0.958421083,0.309175087
3419,-0.423490106,0.880839772,0.515597907
3420,-0.454628186,0.659385773,0.606771852
3421,-0.436192828,0.784381511,0.623864033
3422,-0.380170804,0.743972722,0.285019781
3423,-0.334863539,0.736583922,0.500947115
3424,-0.473005565,0.886783572,0.74547523
3425,-0.355149169,0.866782611,0.583031006
3426,-0.324601269,0.630460012,0.554850223
3427,-0.208460233,0.583028914,0.651790532
3428,-0.189680465,0.661172264,0.535398268
3429,-0.121068949,0.704554021,0.63145211
3430,-0.116042023,0.634860083,0.597068095
3431,-0.040843134,0.888982639,0.443900441
3432,-0.045931975,0.875998399,0.662933309
3433,-0.099091002,0.794344395,0.584956461
3434,0.048382911,0.562130553,0.492906348
3435,0.055908546,0.813007126,0.597512724
3436,0.036771473,0.359849312,0.562338884
3437,-0.126621405,0.776805855,0.659999273
3438,-0.258508314,0.814415496,0.664206806
3439,-0.237864917,0.708636033,0.426420535
3440,-0.233551067,0.766511653,0.560036096
3441,-0.291370188,0.668880701,0.365149815
3442,-0.277764303,0.673920146,0.620750658
3443,-0.151638384,0.74724299,0.71199327
3444,-0.122764247,1.045236877,0.580032316
3445,-0.24712201,0.902871665,0.367792227
3446,-0.264748545,0.859084162,0.417548296
3447,-0.334767826,0.668651888,0.664006423
3448,-0.357775017,0.809147292,0.558031236
3449,-0.378555432,0.626274211,0.53094333
3450,-0.40053501,0.788695062,0.548603667
3451,-0.480491667,0.756042507,0.656089139
3452,-0.454388612,0.558639356,0.579166034
3453,-0.468248781,0.787627317,0.322521029
3454,-0.668950116,0.639176314,0.45685882
3455,-0.431047498,0.779625156,0.637017604
3456,-0.31803915,0.751730228,0.575892042
3457,-0.345083382,0.775173195,0.64986465
3458,-0.335436498,0.852308817,0.4308081
3459,-0.423372444,0.800845353,0.573654228
3460,-0.264831208,0.783658563,0.482033382
3461,-0.122442931,0.806594403,0.543400137
3462,-0.148393283,0.829025862,0.516149558
3463,-0.100425919,0.606248881,0.59749715
3464,-0.130489771,0.852394337,0.653398099
3465,-0.275985036,0.943813774,0.438624905
3466,-0.318719909,0.852929176,0.748965517
3467,-0.309529755,0.76658932,0.737904239
3468,-0.348958392,0.880184099,0.526763635
3469,-0.361193365,0.858273243,0.612754537
3470,-0.360041422,0.838596866,0.666369194
3471,-0.357190722,0.475335765,0.619846525
3472,-0.342861665,0.464115001,0.445004014
3473,-0.41876114,0.790632732,0.680005848
3474,-0.450122352,0.584136589,0.515583778
3475,-0.51862434,0.897982352,0.534925493
3476,-0.390418789,0.828325976,0.641690082
3477,-0.532599782,0.758569405,0.59239844
3478,-0.383863484,0.89210679,0.705759562
3479,-0.244797434,0.904081288,0.575864539
3480,-0.267534414,1.128103663,0.541912351
3481,-0.469123081,0.874120692,0.714782457
3482,-0.450804544,1.072619896,0.607393155
3483,-0.412553557,0.985831822,0.64672947
3484,-0.458204806,0.868171004,0.512904403
3485,-0.455915315,1.039915277,0.594329409
3486,-0.291443522,0.873443666,0.694571447
3487,-0.230132212,0.874719365,0.404548491
3488,-0.309217611,0.889263239,0.453081237
3489,-0.427126876,0.762693593,0.378938629
3490,-0.420348644,0.67011731,0.399290927
3491,-0.406082881,0.895655297,0.33822057
3492,-0.337843545,0.80120909,0.463921039
3493,-0.365473695,0.766094995,0.24197668
3494,-0.30338106,0.76955645,0.494171063
3495,-0.139337953,0.842081971,0.246078624
3496,-0.097318131,0.702554465,0.394896852
3497,-0.132693766,1.032560495,0.417159488
3498,-0.172086353,0.943076335,0.304084089
3499,-0.218231737,0.872267894,0.415646029
3500,-0.133397781,0.930346384,0.58576705
3501,-0.211844828,0.852669028,0.606016276
3502,-0.222812509,0.85100692,0.364832237
3503,-0.233292233,0.954439108,0.456425251
3504,-0.288065976,1.017699815,0.588651601
3505,-0.403442515,0.991709047,0.299862271
3506,-0.361562943,0.95100079,0.543746278
3507,-0.359628161,0.821220551,0.571265766
3508,-0.313342297,0.693355843,0.68171253
3509,-0.358494044,1.013019953,0.682111202
3510,-0.253137521,0.8136441,0.661062377
3511,-0.335110105,0.823673116,0.601381747
3512,-0.191837456,0.673031747,0.514873512
3513,-0.352306552,0.895288443,0.421564149
3514,-0.304700554,0.853395562,0.4985046
3515,-0.262457373,0.695661563,0.437927029
3516,-0.330017189,0.932078872,0.61524809
3517,-0.286715449,0.797190635,0.582881776
3518,-0.18436195,1.160647689,0.568371351
3519,-0.383122214,0.7757401,0.627640758
3520,-0.325467392,0.753610715,0.619092106
3521,-0.519609103,0.741128346,0.442780088
3522,-0.552738163,0.927464896,0.30134289
3523,-0.370966792,0.718166317,0.448898673
3524,-0.400998739,0.719079043,0.370201423
3525,-0.470340244,0.828407136,0.414109603
3526,-0.44530346,0.517260505,0.391016765
3527,-0.241523405,0.80219074,0.255116855
3528,-0.388303844,0.87844859,0.313100464
3529,-0.441792308,0.714020924,0.298772431
3530,-0.280071434,0.813167152,0.22909844
3531,-0.122242722,0.84637765,0.23431834
3532,-0.154137445,1.023979567,0.500562171
3533,-0.272419813,0.884772115,0.321005495
3534,-0.102454071,0.799592362,0.286771372
3535,-0.008661827,0.883631957,0.09447245
3536,-0.008425701,0.606723151,0.189328935
3537,-0.128332351,0.878471736,0.348859355
3538,-0.163123556,0.681480733,0.378869131
3539,-0.199068827,0.661793143,0.522518672
3540,-0.187310491,0.356378115,0.547928932
3541,-0.087079908,0.807641151,0.436905671
3542,-0.051875147,0.65311149,0.266266902
3543,-0.180356323,0.801630054,0.29852572
3544,-0.087995796,0.765710001,0.331127867
3545,-0.101388071,0.980766854,0.190012402
3546,-0.085190537,0.662181807,0.251680609
3547,-0.013220274,0.982551574,0.177037655
3548,-0.165033239,1.03418693,0.395147482
